,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Score_index_before,Pt_P1_before,Pt_P2_before,Gm_P1_before,Gm_P2_before,Set_P1_before,Set_P2_before,first_serve,P1_serving,game_type,Score_index_after,Pt_P1_after,Pt_P2_after,Gm_P1_after,Gm_P2_after,Set_P1_after,Set_P2_after,ResultOld,Bounce (x)Old,Bounce (y)Old,ShotOld,Result2,comment,Hit (x)Old,Hit (y)Old,W_UE,rally_length,rally_length_custom,BP,srv_from,srv_to,shot_from,shot_to,desc1,desc2,desc3,desc4,desc5,P_FH-Line,P_FH-Line_W_UE,P_FH-Middle,P_FH-Middle_W_UE,P_FH-Cross,P_FH-Cross_W_UE,P_FH-II,P_FH-II_W_UE,P_FH-IO,P_FH-IO_W_UE,P_FH-IM,P_FH-IM_W_UE,P_FH-D,P_FH-D_W_UE,P_FH-Cross-Pass,P_FH-Cross-Pass_W_UE,P_FH-Middle-Pass,P_FH-Middle-Pass_W_UE,P_FH-Line-Pass,P_FH-Line-Pass_W_UE,P_BH-Line,P_BH-Line_W_UE,P_BH-Middle,P_BH-Middle_W_UE,P_BH-Cross,P_BH-Cross_W_UE,P_BH-Slice,P_BH-Slice_W_UE,P_BH-D,P_BH-D_W_UE,P_BH-Cross-Pass,P_BH-Cross-Pass_W_UE,P_BH-Middle-Pass,P_BH-Middle-Pass_W_UE,P_BH-Line-Pass,P_BH-Line-Pass_W_UE,P_VOL,P_VOL_W_UE,P_SMA,P_SMA_W_UE,O_FH-Line,O_FH-Line_W_UE,O_FH-Middle,O_FH-Middle_W_UE,O_FH-Cross,O_FH-Cross_W_UE,O_FH-II,O_FH-II_W_UE,O_FH-IO,O_FH-IO_W_UE,O_FH-IM,O_FH-IM_W_UE,O_FH-D,O_FH-D_W_UE,O_FH-Cross-Pass,O_FH-Cross-Pass_W_UE,O_FH-Middle-Pass,O_FH-Middle-Pass_W_UE,O_FH-Line-Pass,O_FH-Line-Pass_W_UE,O_BH-Line,O_BH-Line_W_UE,O_BH-Middle,O_BH-Middle_W_UE,O_BH-Cross,O_BH-Cross_W_UE,O_BH-Slice,O_BH-Slice_W_UE,O_BH-D,O_BH-D_W_UE,O_BH-Cross-Pass,O_BH-Cross-Pass_W_UE,O_BH-Middle-Pass,O_BH-Middle-Pass_W_UE,O_BH-Line-Pass,O_BH-Line-Pass_W_UE,O_VOL,O_VOL_W_UE,O_SMA,O_SMA_W_UE
849,Opponent,1,first_serve,Serve,Flat,137.812698,261,0.0,0.0,service_box,ad,near,-3.699573,6.622313,no_mans_land,ad,far,0.766361,24.287325,2.445628,out wide,In,False,16:42:07,7094.899902,1,139.0,0.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,140.0,1.0,3.0,2.0,3.0,0.0,0.0,Out,,,,,,,,,4.0,2.0,False,ad,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,4.0,W_or_F,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
850,Player,2,return,Backhand,Topspin,71.962975,261,0.0,0.0,out,ad,far,1.5,22.67,out,ad_alley,near,-4.961179,-0.920444,0.703941,down the line,In,False,16:42:08,7095.580078,1,139.0,0.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,140.0,1.0,3.0,2.0,3.0,0.0,0.0,Out,1.343184,23.940119,,,,,,W,4.0,2.0,False,ad,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Opponent,3,serve_plus_one,Forehand,Topspin,58.606544,261,0.0,0.0,service_box,deuce,near,0.121935,5.900824,out,ad,far,2.262266,25.663805,1.159028,inside in,In,False,16:42:09,7097.200195,1,139.0,0.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,140.0,1.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,4.0,2.0,False,ad,wide,ad,middle,FH,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Player,4,return_plus_one,Forehand,Flat,84.144615,261,0.0,0.0,service_box,ad,far,2.631375,16.185375,no_mans_land,ad,near,-0.364491,1.516949,1.101577,inside out,In,False,16:42:11,7099.120117,1,139.0,0.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,140.0,1.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,W,4.0,2.0,False,ad,wide,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Player,0,none,Forehand,Topspin,55.335346,262,0.0,0.0,out,deuce,near,0.78025,-0.301801,out,ad,near,-0.076779,-1.651451,1.276658,inside in,Net,False,16:42:22,7110.140137,2,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Opponent,1,second_serve,Serve,Flat,160.665344,263,0.0,0.0,service_box,deuce,near,2.600998,5.744257,no_mans_land,deuce,far,-0.911544,23.034332,2.836031,out wide,In,False,16:42:43,7131.279785,1,140.0,1.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,141.0,2.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,UE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
855,Player,2,return,Forehand,Flat,73.551628,263,0.0,0.0,no_mans_land,ad,far,3.398551,19.418669,out,deuce_alley,near,4.555713,-0.702024,1.102652,down the line,In,False,16:42:44,7132.080078,1,140.0,1.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,141.0,2.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,wide,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Opponent,3,serve_plus_one,Backhand,Flat,94.024055,263,0.0,0.0,service_box,deuce,far,-0.961696,12.170592,no_mans_land,ad,far,2.997834,22.308035,1.048607,down the line,Net,False,16:42:46,7133.560059,1,140.0,1.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,141.0,2.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,UE,3.0,3.0,False,deuce,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,Opponent,1,first_serve,Serve,Flat,173.890457,264,0.0,0.0,service_box,ad,near,-4.433333333,5.07,no_mans_land,ad,far,0.439157,23.393415,2.355552,out wide,Out,False,16:43:17,7164.899902,-2,141.0,2.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,141.0,2.0,3.0,2.0,3.0,0.0,0.0,In,-3.949439,5.734393,,,,,,,-1.0,-1.0,False,ad,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
858,Player,0,none,Backhand,Slice,65.449211,265,0.0,0.0,no_mans_land,ad,far,0.672845,23.128626,out,ad_alley,near,-5.178096,-1.217474,0.801906,down the line,In,False,16:43:18,7165.779785,1,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Opponent,1,first_serve,Serve,Flat,164.870285,266,0.0,0.0,service_box,ad,near,-2.591968,6.483461,no_mans_land,ad,far,0.672845,24.337414,2.477616,out wide,In,False,16:43:33,7180.879883,1,141.0,2.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,142.0,3.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,2.0,2.0,False,ad,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
860,Player,2,return,Backhand,Topspin,81.074692,266,0.0,0.0,service_box,deuce,far,-2.947957,16.980646,no_mans_land,ad_alley,near,-4.315584,-0.309349,0.786213,down the line,In,False,16:43:34,7181.680176,1,141.0,2.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,142.0,3.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,W,2.0,2.0,False,ad,wide,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,Opponent,1,first_serve,Serve,Flat,188.674454,267,0.0,0.0,service_box,deuce,near,0.533333333,4.47,no_mans_land,deuce,far,-1.230105,23.548868,2.810792,down the T,Out,False,16:44:05,7212.799805,-2,142.0,3.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,142.0,3.0,3.0,2.0,3.0,0.0,0.0,In,0.474025,9.241253,,,,,,,-1.0,-1.0,False,deuce,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
862,Opponent,1,first_serve,Serve,Slice,135.468567,268,0.0,0.0,service_box,deuce,near,1.98333,6.402381,no_mans_land,deuce,far,-1.01026,22.499083,2.625436,down the T,In,False,16:44:20,7228.439941,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,,,,,,,,8.0,,0.0,,6.0,,12.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,7.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11.0,,0.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
863,Player,2,return,Forehand,Topspin,81.578598,268,0.0,0.0,service_box,ad,far,0.307331,16.450674,out,deuce,near,3.799747,-0.691615,1.018737,down the line,In,False,16:44:21,7229.279785,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,deuce,middle,FH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,Opponent,3,serve_plus_one,Forehand,Topspin,93.559349,268,0.0,0.0,no_mans_land,ad,near,-2.025137,3.801974,no_mans_land,deuce,far,-0.904125,23.759415,0.940624,down the line,In,False,16:44:22,7230.399902,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Player,4,return_plus_one,Backhand,Flat,77.111588,268,0.0,0.0,no_mans_land,ad,far,1.720068,19.741438,out,ad,near,-3.046521,-0.795261,0.450441,cross court,In,False,16:44:24,7231.640137,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Opponent,5,in_play,Forehand,Topspin,106.90004,268,0.0,0.0,no_mans_land,ad,near,-0.231391,2.624454,out,ad,far,2.364243,25.375788,1.006511,inside out,In,False,16:44:25,7233.100098,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,ad,middle,FH,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Player,6,in_play,Forehand,Topspin,76.02874,268,0.0,0.0,no_mans_land,deuce,far,-3.6399,20.624844,no_mans_land,deuce,near,1.198826,0.395581,0.616463,cross court,In,False,16:44:26,7234.240234,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,Opponent,7,in_play,Forehand,Topspin,86.76136,268,0.0,0.0,service_box,deuce,near,1.60129,6.364377,out,deuce_alley,far,-4.601328,26.730474,1.01435,down the line,In,False,16:44:28,7235.779785,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Player,8,in_play,Forehand,Topspin,94.646957,268,0.0,0.0,out,ad,far,2.6,23.17,no_mans_land,deuce,near,3.263649,-0.01607,0.553931,down the line,In,False,16:44:29,7237.140137,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,Out,2.868866,23.79253,,,,,,,15.0,14.0,False,deuce,body,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,Opponent,9,in_play,Backhand,Slice,55.644657,268,0.0,0.0,service_box,ad,near,-2.976548,6.4114,out,ad,far,2.98968,26.088448,1.311353,cross court,In,False,16:44:31,7238.580078,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,ad,ad,BH,Cross,Slice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Player,10,in_play,Forehand,Flat,102.310127,268,0.0,0.0,service_box,ad,far,1.29043,15.426979,no_mans_land,ad,near,-3.906396,4.359182,1.619018,---,In,False,16:44:35,7242.540039,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,Opponent,11,in_play,Backhand,Topspin,58.146362,268,0.0,0.0,no_mans_land,deuce,near,0.407139,3.609127,no_mans_land,ad_alley,far,4.462955,24.440084,0.880636,down the line,In,False,16:44:35,7243.5,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,ad,middle,BH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,Player,12,in_play,Forehand,Topspin,84.788208,268,0.0,0.0,no_mans_land,deuce,far,-3.542506,19.697641,no_mans_land,ad,near,-0.40572,0.858064,1.059096,inside in,In,False,16:44:37,7245.240234,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,ad,deuce,FH,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,Opponent,13,in_play,Forehand,Topspin,71.945091,268,0.0,0.0,service_box,deuce,near,1.030389,6.093976,out,deuce_alley,far,-4.360057,25.825632,0.961963,down the line,In,False,16:44:39,7246.600098,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,15.0,14.0,False,deuce,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,Player,14,in_play,Forehand,Topspin,91.471046,268,0.0,0.0,no_mans_land,ad,far,3.087111,20.228983,no_mans_land,deuce,near,2.502545,1.06753,0.618414,down the line,In,False,16:44:40,7248.100098,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,F,15.0,14.0,False,deuce,body,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,Opponent,15,in_play,Backhand,Flat,84.987373,268,0.0,0.0,service_box,deuce,far,-0.724602,11.971098,out,ad,far,3.29673,25.257601,0.596889,down the line,Net,False,16:44:42,7249.580078,1,142.0,3.0,3.0,2.0,3.0,0.0,0.0,False,False,1.0,143.0,4.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,FE,15.0,14.0,False,deuce,body,ad,middle,BH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,Opponent,1,first_serve,Serve,Flat,168.776794,269,0.0,0.0,service_box,ad,near,-0.130201,7.138799,no_mans_land,ad,far,0.498346,24.767385,2.47848,down the T,In,False,16:45:22,7289.899902,2,143.0,4.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,144.0,3.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,4.0,3.0,True,ad,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,FE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,W_or_F,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
878,Player,2,return,Forehand,Flat,54.430912,269,0.0,0.0,service_box,ad,far,1.938371,13.903867,no_mans_land,ad,near,-0.551361,-0.2891,0.834154,inside out,In,False,16:45:23,7290.640137,2,143.0,4.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,144.0,3.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,4.0,3.0,True,ad,T,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Opponent,3,serve_plus_one,Backhand,Topspin,94.001289,269,0.0,0.0,no_mans_land,ad,near,-2.580525,2.746131,no_mans_land,ad,far,2.462219,22.19182,0.924265,cross court,In,False,16:45:24,7292.180176,2,143.0,4.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,144.0,3.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,F,4.0,3.0,True,ad,T,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Player,4,return_plus_one,Backhand,Slice,58.83231,269,0.0,0.0,out,ad,far,0.335141,25.108591,out,ad,near,-3.586166,-0.540054,0.480145,cross court,Out,False,16:45:25,7293.279785,2,143.0,4.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,144.0,3.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,FE,4.0,3.0,True,ad,T,ad,middle,BH,Middle,Slice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Opponent,1,first_serve,Serve,Flat,129.503387,270,0.0,0.0,service_box,deuce,near,2.187001,6.734374,no_mans_land,deuce,far,-0.879447,23.559797,2.518299,down the T,In,False,16:46:06,7334.5,2,144.0,3.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,145.0,3.0,4.0,2.0,3.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,body,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,W_or_F,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
882,Player,2,return,Forehand,Topspin,66.539207,270,0.0,0.0,no_mans_land,deuce,far,-1.529083,18.821985,no_mans_land,deuce,near,3.373945,0.74632,1.046821,cross court,In,False,16:46:07,7335.299805,2,144.0,3.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,145.0,3.0,4.0,2.0,3.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Opponent,3,serve_plus_one,Forehand,Topspin,66.278198,270,0.0,0.0,service_box,deuce,near,1.049745,6.153114,out,deuce,far,-2.587708,25.894297,0.954287,cross court,In,False,16:46:09,7336.779785,2,144.0,3.0,3.0,2.0,3.0,0.0,0.0,True,False,1.0,145.0,3.0,4.0,2.0,3.0,0.0,0.0,,,,,,,,,W,3.0,3.0,False,deuce,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,Opponent,1,first_serve,Serve,Flat,136.476776,272,0.0,0.0,service_box,deuce,far,-0.764811,15.108196,out,ad,far,1.038692,25.02664,2.541549,down the T,Net,False,16:46:41,7369.439941,-2,145.0,3.0,4.0,2.0,3.0,0.0,0.0,True,False,1.0,145.0,3.0,4.0,2.0,3.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,ad,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
885,Opponent,1,second_serve,Serve,Flat,143.137634,273,0.0,0.0,service_box,ad,near,-0.404506,6.366607,out,ad,far,0.695808,23.643412,2.639007,down the T,In,False,16:46:57,7385.439941,2,145.0,3.0,4.0,2.0,3.0,0.0,0.0,False,False,1.0,146.0,0.0,0.0,2.0,4.0,0.0,0.0,,,,,,,,,,8.0,7.0,False,ad,T,,,,,,,,0.0,,8.0,FE,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
886,Player,2,return,Forehand,Flat,55.26413,273,0.0,0.0,service_box,ad,far,1.394483,12.28906,no_mans_land,ad,near,-0.66049,0.377458,0.839603,inside out,In,False,16:46:58,7386.240234,2,145.0,3.0,4.0,2.0,3.0,0.0,0.0,False,False,1.0,146.0,0.0,0.0,2.0,4.0,0.0,0.0,,,,,,,,,,8.0,7.0,False,ad,T,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Opponent,3,serve_plus_one,Backhand,Flat,83.444756,273,0.0,0.0,no_mans_land,ad,near,-0.3351,3.435426,no_mans_land,ad,far,2.354361,23.839361,0.977731,cross court,In,False,16:47:00,7387.660156,2,145.0,3.0,4.0,2.0,3.0,0.0,0.0,False,False,1.0,146.0,0.0,0.0,2.0,4.0,0.0,0.0,,,,,,,,,,8.0,7.0,False,ad,T,ad,middle,BH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
